ticker,corporate_name,asset_turnover,cagr_earnings_5y,cagr_revenue_5y,cash,close_price,current_assets,current_liabilities,current_ratio,debt_equity,ebit,ebit_margin,ebit_over_assets,ebitda,ebitda_margin,equity,ev_ebit,ev_ebitda,gross_margin,lpa,market_cap,net_debt,net_debt_ebit,net_debt_ebitda,net_debt_equity,net_income,net_margin,net_revenue,p_assets,p_ebit,p_ebitda,p_sr,pl,pvp,reference_date,roa,roe,roic,shares_outstanding,total_assets,total_debt,vpa
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.14,,,445938.0,49.16,785172.0,377686.0,2.08,0.28,413346.0,58.27,8.42,448265.0,63.19,3133374.0,62.11,57.27,77.24,0.59,25227127541.16,445465.0,1.08,0.99,0.14,300207.0,43.56,709347.0,5.14,61.03,56.28,35.56,84.03,8.05,2012-06-30,6.29,9.58,7.62,513163701,4910102.0,891403.0,6.11
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.17,,,655034.0,42.65,989991.0,395007.0,2.51,0.25,474739.0,56.4,9.8,492002.0,58.45,3117886.0,46.39,44.76,73.4,0.7,21886431847.65,137888.0,0.29,0.28,0.04,358945.0,43.74,841788.0,4.52,46.1,44.48,26.0,60.97,7.02,2012-03-31,7.6,11.51,9.62,513163701,4844114.0,792922.0,6.08
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.14,,,558343.0,38.27,978539.0,379000.0,2.58,0.28,401710.0,59.4,8.54,462091.0,68.33,3088892.0,49.66,43.17,77.98,0.58,19638774837.27,310285.0,0.77,0.67,0.1,298176.0,45.68,676252.0,4.17,48.89,42.5,29.04,65.86,6.36,2011-12-31,6.57,9.65,7.8,513163701,4703944.0,868628.0,6.02
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.18,,,532860.0,34.85,810503.0,293642.0,2.76,0.15,464928.0,60.38,10.99,509320.0,66.14,3074501.0,38.3,34.96,77.42,0.55,17883754979.85,-79149.0,-0.17,-0.16,-0.03,283651.0,38.65,770033.0,4.23,38.47,35.11,23.22,63.05,5.82,2011-09-30,7.04,9.23,10.24,513163701,4229522.0,453711.0,5.99
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.19,,,559467.0,34.1,804582.0,271756.0,2.96,0.12,459967.0,60.28,11.41,489225.0,64.11,3013786.0,37.62,35.37,77.35,0.54,17498882204.1,-192802.0,-0.42,-0.39,-0.06,279455.0,38.28,763057.0,4.34,38.04,35.77,22.93,62.62,5.81,2011-06-30,7.24,9.27,10.76,513163701,4032890.0,366665.0,5.87
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.19,,,784726.0,33.75,997526.0,380603.0,2.62,0.13,471778.0,61.9,11.68,486095.0,63.78,3001600.0,35.9,34.84,76.95,0.55,17319274908.75,-381596.0,-0.81,-0.79,-0.13,282105.0,38.76,762188.0,4.29,36.71,35.63,22.72,61.39,5.77,2011-03-31,7.31,9.4,11.88,513163701,4040855.0,403130.0,5.85
MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,0.15,,,794839.0,36.9,1028183.0,510842.0,2.01,0.14,369663.0,61.16,9.27,414276.0,68.55,2943123.0,50.18,44.78,76.57,0.43,18935740566.9,-385954.0,-1.04,-0.93,-0.13,218383.0,37.89,604375.0,4.75,51.22,45.71,31.33,86.71,6.43,2010-12-31,5.75,7.42,9.54,513163701,3985986.0,408885.0,5.74
MWET4,WETZEL S.A.,0.83,5.75,13.85,282.0,15.6,110127.0,178869.0,0.62,-14.21,-38259.0,-13.99,-11.61,-36438.0,-13.33,-7726.0,-3.7,-3.89,4.89,10.87,32104846.8,109476.0,-2.86,-3.0,-14.17,22379.0,10.52,273429.0,0.1,-0.84,-0.88,0.12,1.43,-4.16,2026-03-31,8.73,-289.66,-24.82,2058003,329530.0,109758.0,-3.75
MWET4,WETZEL S.A.,0.78,,9.33,3874.0,10.2,126596.0,147215.0,0.86,12.91,-28126.0,-11.24,-8.79,-22672.0,-9.06,8416.0,-4.47,-5.55,7.79,16.22,20991630.6,104762.0,-3.72,-4.62,12.45,33377.0,13.33,250265.0,0.07,-0.75,-0.93,0.08,0.63,2.49,2025-09-30,10.43,396.59,-16.4,2058003,320069.0,108636.0,4.09
MWET4,WETZEL S.A.,0.84,,9.33,11242.0,12.37,121725.0,162246.0,0.75,9.24,-28769.0,-10.88,-9.14,-25135.0,-9.5,11432.0,-4.16,-4.77,6.9,6.82,25457497.11,94362.0,-3.28,-3.75,8.25,14029.0,7.72,264448.0,0.08,-0.88,-1.01,0.1,1.81,2.23,2025-06-30,6.49,122.72,-17.95,2058003,314708.0,105604.0,5.55
MWET4,WETZEL S.A.,0.88,,9.33,8341.0,12.45,114007.0,143954.0,0.79,4.44,-34350.0,-12.77,-11.24,-32555.0,-12.1,19835.0,-3.07,-3.24,5.77,15.77,25622137.35,79819.0,-2.32,-2.45,4.02,32456.0,9.69,269034.0,0.08,-0.75,-0.79,0.1,0.79,1.29,2025-03-31,8.53,163.63,-22.75,2058003,305655.0,88160.0,9.64
MWET4,WETZEL S.A.,0.79,,9.33,18254.0,12.6,138744.0,157131.0,0.88,3.22,-34434.0,-12.31,-9.78,-29431.0,-10.52,26192.0,-2.67,-3.13,5.92,15.98,25930837.8,66170.0,-1.92,-2.25,2.53,32886.0,11.75,279779.0,0.07,-0.75,-0.88,0.09,0.79,0.99,2024-12-31,9.33,125.56,-24.61,2058003,352234.0,84424.0,12.73
MWET4,WETZEL S.A.,0.79,,10.46,551.0,8.2,136933.0,162464.0,0.84,-79.66,-10671.0,-3.9,-3.07,-7102.0,-2.6,-1393.0,-11.93,-17.92,12.64,-11.44,16875624.6,110410.0,-10.35,-15.55,-79.26,-23549.0,-8.62,273545.0,0.05,-1.58,-2.38,0.06,-0.72,-12.11,2024-09-30,-6.78,1690.52,-6.46,2058003,347666.0,110961.0,-0.68
MWET4,WETZEL S.A.,0.81,,10.46,366.0,8.23,132036.0,165972.0,0.8,-77.02,-11936.0,-4.39,-3.57,-9717.0,-3.57,-1306.0,-9.82,-12.06,12.65,-8.58,16937364.69,100221.0,-8.4,-10.31,-76.74,-17665.0,-6.5,272106.0,0.05,-1.42,-1.74,0.06,-0.96,-12.97,2024-06-30,-5.29,1352.6,-7.96,2058003,334398.0,100587.0,-0.63
MWET4,WETZEL S.A.,0.83,,10.46,337.0,5.53,133080.0,145322.0,0.92,-17.04,-10956.0,-4.19,-3.47,-9875.0,-3.78,-5361.0,-9.34,-10.37,12.36,-12.0,11380756.59,90989.0,-8.3,-9.21,-16.97,-24703.0,-9.47,261213.0,0.04,-1.04,-1.15,0.04,-0.46,-2.12,2024-03-31,-7.83,460.79,-8.44,2058003,315920.0,91326.0,-2.6
MWET4,WETZEL S.A.,0.89,,10.46,303.0,6.5,117289.0,116089.0,1.01,-13.84,-10241.0,-3.82,-3.42,-5872.0,-2.19,-5792.0,-9.1,-15.88,12.71,-12.3,13377019.5,79856.0,-7.8,-13.6,-13.79,-25304.0,-9.45,268096.0,0.04,-1.31,-2.28,0.05,-0.53,-2.31,2023-12-31,-8.45,436.88,-9.13,2058003,299742.0,80159.0,-2.81
MWET4,WETZEL S.A.,0.99,30.31,19.24,625.0,8.33,112556.0,136747.0,0.82,-7.44,-343.0,-0.12,-0.12,2921.0,1.03,-10384.0,-273.3,32.09,14.07,-2.73,17143164.99,76598.0,-223.32,26.22,-7.38,-5626.0,-4.07,282569.0,0.06,-49.98,5.87,0.06,-3.05,-1.65,2023-09-30,-4.03,54.18,-0.34,2058003,285371.0,77223.0,-5.05
MWET4,WETZEL S.A.,1.03,30.31,19.24,380.0,11.0,110184.0,128008.0,0.86,-6.03,4171.0,1.45,1.5,6348.0,2.21,-11961.0,22.62,14.87,15.37,14.57,22638033.0,71725.0,17.2,11.3,-6.0,29986.0,8.39,287259.0,0.08,5.43,3.57,0.08,0.75,-1.89,2023-06-30,8.68,-250.7,4.61,2058003,277771.0,72105.0,-5.81
MWET4,WETZEL S.A.,1.06,30.31,19.24,330.0,9.65,113992.0,119279.0,0.96,-8.35,6108.0,2.07,2.19,7189.0,2.43,-8376.0,14.65,12.44,15.94,14.91,19859728.95,69600.0,11.39,9.68,-8.31,30684.0,8.4,295336.0,0.07,3.25,2.76,0.07,0.65,-2.37,2023-03-31,8.91,-366.33,6.58,2058003,278395.0,69930.0,-4.07
MWET4,WETZEL S.A.,1.09,30.31,19.24,1251.0,9.99,111766.0,106455.0,1.05,-7.15,8113.0,2.77,3.03,12290.0,4.19,-8204.0,9.61,6.34,15.98,14.54,20559449.97,57417.0,7.08,4.67,-7.0,29916.0,8.2,293024.0,0.08,2.53,1.67,0.07,0.69,-2.51,2022-12-31,8.98,-364.65,10.88,2058003,267741.0,58668.0,-3.99
MWET4,WETZEL S.A.,0.97,,14.95,156.0,1.48,123716.0,121974.0,1.01,-3.09,10148.0,3.94,3.83,13241.0,5.14,-22427.0,7.12,5.45,16.27,76.76,3045844.44,69162.0,6.82,5.22,-3.08,157982.0,61.36,257461.0,0.01,0.3,0.23,0.01,0.02,-0.14,2022-09-30,59.57,-704.43,14.33,2058003,265229.0,69318.0,-10.9
MWET4,WETZEL S.A.,1.06,,14.95,387.0,1.48,97059.0,119435.0,0.81,-1.27,5765.0,2.29,2.42,7789.0,3.09,-52711.0,12.1,8.96,15.22,-1.62,3045844.44,66721.0,11.57,8.57,-1.27,-3331.0,-1.32,252054.0,0.01,0.53,0.39,0.01,-0.91,-0.06,2022-06-30,-1.39,6.32,27.16,2058003,238699.0,67108.0,-25.61
MWET4,WETZEL S.A.,1.08,,14.95,468.0,1.48,99247.0,112498.0,0.88,-1.24,7697.0,2.97,3.2,8688.0,3.35,-49070.0,8.22,7.28,16.2,63.46,3045844.44,60201.0,7.82,6.93,-1.23,130593.0,50.42,259000.0,0.01,0.4,0.35,0.01,0.02,-0.06,2022-03-31,54.32,-266.14,45.64,2058003,240417.0,60669.0,-23.84
MWET4,WETZEL S.A.,1.09,,14.95,722.0,1.48,82930.0,91546.0,0.91,-1.17,7304.0,2.99,3.26,11380.0,4.66,-48110.0,8.01,5.14,15.85,63.08,3045844.44,55476.0,7.6,4.87,-1.15,129826.0,53.17,244173.0,0.01,0.42,0.27,0.01,0.02,-0.06,2021-12-31,58.0,-269.85,65.44,2058003,223858.0,56198.0,-23.38
MWET4,WETZEL S.A.,0.76,,-0.73,214.0,1.48,96759.0,94942.0,1.02,-1.14,-5296.0,-3.01,-2.3,-2220.0,-1.26,-48018.0,-10.88,-25.95,14.12,15.16,3045844.44,54557.0,-10.3,-24.58,-1.14,31200.0,17.71,176080.0,0.01,-0.58,-1.37,0.02,0.1,-0.06,2021-09-30,13.54,-64.98,-53.45,2058003,230297.0,54771.0,-23.33
MWET4,WETZEL S.A.,0.83,,-0.73,988.0,1.48,93001.0,112298.0,0.83,-1.0,-4202.0,-2.26,-1.88,-2128.0,-1.14,-50153.0,-12.37,-24.42,13.65,77.53,3045844.44,48917.0,-11.64,-22.99,-0.98,159566.0,85.78,186002.0,0.01,-0.72,-1.43,0.02,0.02,-0.06,2021-06-30,71.35,-318.16,224.38,2058003,223614.0,49905.0,-24.37
MWET4,WETZEL S.A.,0.83,,-0.73,1293.0,1.48,51360.0,129805.0,0.4,-0.26,-6655.0,-4.21,-3.5,-5613.0,-3.55,-179639.0,-7.16,-8.49,12.01,14.63,3045844.44,44586.0,-6.7,-7.94,-0.25,30099.0,19.03,158208.0,0.02,-0.46,-0.54,0.02,0.1,-0.02,2021-03-31,15.83,-16.76,3.25,2058003,190136.0,45879.0,-87.29
MWET4,WETZEL S.A.,0.8,,-0.73,1357.0,1.48,44330.0,121409.0,0.37,-0.25,-10104.0,-6.91,-5.49,-5707.0,-3.9,-183457.0,-4.77,-8.44,11.17,12.09,3045844.44,45101.0,-4.46,-7.9,-0.25,24873.0,17.0,146264.0,0.02,-0.3,-0.53,0.02,0.12,-0.02,2020-12-31,13.52,-13.56,4.82,2058003,183884.0,46458.0,-89.14
MWET4,WETZEL S.A.,0.93,,-1.75,3593.0,1.48,49074.0,179546.0,0.27,-0.34,-10773.0,-6.36,-5.91,-7476.0,-4.41,-224643.0,-7.12,-10.27,9.81,-16.34,3045844.44,73700.0,-6.84,-9.86,-0.33,-33625.0,-19.86,169339.0,0.02,-0.28,-0.41,0.02,-0.09,-0.01,2020-09-30,-18.46,14.97,4.71,2058003,182239.0,77293.0,-109.16
MWET4,WETZEL S.A.,0.93,,-1.75,817.0,1.48,37063.0,168964.0,0.22,-0.34,-11583.0,-7.3,-6.82,-9386.0,-5.91,-220444.0,-6.65,-8.2,9.05,-15.51,3045844.44,73937.0,-6.38,-7.88,-0.34,-31917.0,-20.11,158751.0,0.02,-0.26,-0.32,0.02,-0.1,-0.01,2020-06-30,-18.79,14.48,5.22,2058003,169897.0,74754.0,-107.12
MWET4,WETZEL S.A.,1.0,,-1.75,3562.0,1.48,41707.0,168566.0,0.25,-0.35,-11737.0,-6.74,-6.71,-10636.0,-6.11,-215261.0,-6.44,-7.11,9.61,-18.9,3045844.44,72599.0,-6.19,-6.83,-0.34,-38903.0,-22.36,174063.0,0.02,-0.26,-0.29,0.02,-0.08,-0.01,2020-03-31,-22.25,18.07,5.43,2058003,174879.0,76161.0,-104.6
MWET4,WETZEL S.A.,1.03,,-1.75,3992.0,1.48,39985.0,161462.0,0.25,-0.38,-13549.0,-7.56,-7.81,-9044.0,-5.05,-208359.0,-5.71,-8.55,8.42,-19.0,3045844.44,74286.0,-5.48,-8.21,-0.36,-39112.0,-21.84,179144.0,0.02,-0.22,-0.34,0.02,-0.08,-0.01,2019-12-31,-22.54,18.77,6.67,2058003,173583.0,78278.0,-101.24
MWET4,WETZEL S.A.,0.94,,-6.53,1508.0,1.48,44488.0,159533.0,0.28,-0.39,-14180.0,-8.4,-7.93,-10796.0,-6.4,-198459.0,-5.56,-7.31,8.05,-19.25,3045844.44,75861.0,-5.35,-7.03,-0.38,-39608.0,-23.5,168769.0,0.02,-0.21,-0.28,0.02,-0.08,-0.02,2019-09-30,-22.18,19.96,7.63,2058003,178774.0,77369.0,-96.43
MWET4,WETZEL S.A.,0.93,,-6.53,3081.0,1.48,46193.0,152175.0,0.3,-0.41,-14911.0,-8.94,-8.29,-12649.0,-7.59,-188778.0,-5.17,-6.09,7.76,-18.33,3045844.44,73995.0,-4.96,-5.85,-0.39,-37720.0,-22.7,166728.0,0.02,-0.2,-0.24,0.02,-0.08,-0.02,2019-06-30,-21.04,19.98,8.57,2058003,179898.0,77076.0,-91.73
MWET4,WETZEL S.A.,0.94,,-6.53,2854.0,1.48,46908.0,144522.0,0.32,-0.44,-14601.0,-8.58,-8.04,-13477.0,-7.92,-176391.0,-5.29,-5.73,7.65,-16.92,3045844.44,74161.0,-5.08,-5.5,-0.42,-34826.0,-20.55,170226.0,0.02,-0.21,-0.23,0.02,-0.09,-0.02,2019-03-31,-19.27,19.74,9.43,2058003,181551.0,77015.0,-85.71
MWET4,WETZEL S.A.,0.91,,-6.53,6140.0,1.48,43398.0,136605.0,0.32,-0.46,-13496.0,-8.28,-7.54,-8790.0,-5.39,-169250.0,-5.48,-8.42,8.47,-15.69,3045844.44,70953.0,-5.26,-8.07,-0.42,-32286.0,-19.9,162996.0,0.02,-0.23,-0.35,0.02,-0.09,-0.02,2018-12-31,-18.14,19.08,9.06,2058003,178886.0,77093.0,-82.24
MWET4,WETZEL S.A.,0.71,,-8.6,2572.0,1.48,43346.0,131314.0,0.33,-0.48,-17559.0,-13.28,-9.41,-14033.0,-10.61,-150881.0,-4.17,-5.22,6.23,-2.23,3045844.44,70181.0,-4.0,-5.0,-0.47,-4598.0,-3.64,132228.0,0.02,-0.17,-0.22,0.02,-0.66,-0.02,2018-09-30,-2.58,3.05,14.36,2058003,186683.0,72753.0,-73.31
MWET4,WETZEL S.A.,0.72,,-8.6,2439.0,1.48,44673.0,126082.0,0.35,-0.49,-17726.0,-13.33,-9.58,-15373.0,-11.56,-148516.0,-4.14,-4.77,6.26,2.05,3045844.44,70306.0,-3.97,-4.57,-0.47,4219.0,3.13,132956.0,0.02,-0.17,-0.2,0.02,0.72,-0.02,2018-06-30,2.25,-2.84,14.96,2058003,184966.0,72745.0,-72.17
MWET4,WETZEL S.A.,0.72,,-8.6,2121.0,1.48,38834.0,113714.0,0.34,-0.5,-17075.0,-13.15,-9.43,-15924.0,-12.26,-141578.0,-4.21,-4.51,6.86,5.82,3045844.44,68786.0,-4.03,-4.32,-0.49,11983.0,9.14,129874.0,0.02,-0.18,-0.19,0.02,0.25,-0.02,2018-03-31,6.56,-8.46,15.48,2058003,181159.0,70907.0,-68.79
MWET4,WETZEL S.A.,0.68,,-8.6,6157.0,1.48,36443.0,119725.0,0.3,-0.52,-18319.0,-15.07,-10.2,-13193.0,-10.85,-136980.0,-3.74,-5.19,5.57,3.16,3045844.44,65389.0,-3.57,-4.96,-0.48,6513.0,5.26,121573.0,0.02,-0.17,-0.23,0.03,0.47,-0.02,2017-12-31,3.56,-4.75,16.89,2058003,179515.0,71546.0,-66.56
MWET4,WETZEL S.A.,0.67,,-12.26,3800.0,1.48,37930.0,135631.0,0.28,-0.47,-16053.0,-13.16,-8.85,-12154.0,-9.97,-149480.0,-4.38,-5.78,6.49,-2.71,3045844.44,67200.0,-4.19,-5.53,-0.45,-5585.0,-4.61,121954.0,0.02,-0.19,-0.25,0.02,-0.55,-0.02,2017-09-30,-3.1,3.74,12.88,2058003,181420.0,71000.0,-72.63
MWET4,WETZEL S.A.,0.61,,-12.26,4778.0,1.48,36397.0,154812.0,0.24,-0.46,-16768.0,-14.54,-8.83,-14181.0,-12.3,-158221.0,-4.24,-5.01,5.66,-10.76,3045844.44,67994.0,-4.05,-4.79,-0.43,-22136.0,-19.35,115305.0,0.02,-0.18,-0.21,0.03,-0.14,-0.02,2017-06-30,-11.75,13.99,12.27,2058003,189899.0,72772.0,-76.88
MWET4,WETZEL S.A.,0.62,,-12.26,6461.0,1.48,39096.0,151703.0,0.26,-0.49,-11908.0,-9.91,-6.16,-10621.0,-8.84,-153568.0,-6.09,-6.83,9.52,-9.63,3045844.44,69473.0,-5.83,-6.54,-0.45,-19812.0,-16.61,120150.0,0.02,-0.26,-0.29,0.03,-0.15,-0.02,2017-03-31,-10.32,12.9,9.35,2058003,193433.0,75934.0,-74.62
MWET4,WETZEL S.A.,0.62,,-12.26,8179.0,1.48,35597.0,141530.0,0.25,-0.53,-13192.0,-10.84,-6.74,-7956.0,-6.54,-143493.0,-5.4,-8.95,8.68,-10.22,3045844.44,68163.0,-5.17,-8.57,-0.48,-21023.0,-17.37,121671.0,0.02,-0.23,-0.38,0.03,-0.14,-0.02,2016-12-31,-10.8,14.65,11.56,2058003,195649.0,76342.0,-69.72
MWET4,WETZEL S.A.,0.75,,-7.66,4479.0,1.48,40746.0,137968.0,0.3,-0.51,-21109.0,-14.87,-11.2,-17129.0,-12.07,-143673.0,-3.43,-4.22,5.8,-31.13,3045844.44,69254.0,-3.28,-4.04,-0.48,-64070.0,-45.61,141951.0,0.02,-0.14,-0.18,0.02,-0.05,-0.02,2016-09-30,-34.35,44.59,18.72,2058003,188474.0,73733.0,-69.81
MWET4,WETZEL S.A.,0.77,,-7.66,5306.0,1.48,42914.0,132480.0,0.32,-0.55,-19818.0,-13.35,-10.31,-17160.0,-11.56,-136979.0,-3.67,-4.24,6.4,-31.03,3045844.44,69748.0,-3.52,-4.06,-0.51,-63870.0,-43.56,148480.0,0.02,-0.15,-0.18,0.02,-0.05,-0.02,2016-06-30,-33.65,46.63,19.46,2058003,192213.0,75054.0,-66.56
MWET4,WETZEL S.A.,0.74,,-7.66,4295.0,1.48,37391.0,122601.0,0.3,-0.57,-28045.0,-20.22,-14.88,-26713.0,-19.26,-133425.0,-2.65,-2.78,1.24,-35.77,3045844.44,71287.0,-2.54,-2.67,-0.53,-73613.0,-53.54,138683.0,0.02,-0.11,-0.11,0.02,-0.04,-0.02,2016-03-31,-39.38,55.17,29.79,2058003,188519.0,75582.0,-64.83
MWET4,WETZEL S.A.,0.82,,-7.66,2575.0,1.32,33908.0,116701.0,0.29,-0.64,-24873.0,-16.39,-13.44,-14423.0,-9.51,-122134.0,-3.17,-5.47,4.24,-33.91,2716563.96,76144.0,-3.06,-5.28,-0.62,-69778.0,-46.52,151711.0,0.01,-0.11,-0.19,0.02,-0.04,-0.02,2015-12-31,-38.13,57.13,35.7,2058003,185098.0,78719.0,-59.35
MWET4,WETZEL S.A.,0.86,,,9457.0,3.0,50408.0,111449.0,0.45,-0.95,-19946.0,-10.78,-9.24,-11803.0,-6.38,-79638.0,-3.62,-6.12,10.99,-23.88,6174009.0,66048.0,-3.31,-5.6,-0.83,-49137.0,-26.64,184957.0,0.03,-0.31,-0.52,0.03,-0.13,-0.08,2015-09-30,-22.82,61.7,96.87,2058003,215843.0,75505.0,-38.7
MWET4,WETZEL S.A.,0.85,,,2326.0,0.42,44294.0,102501.0,0.43,-1.12,-18984.0,-10.08,-8.58,-13584.0,-7.21,-67259.0,-3.89,-5.44,10.97,-22.16,864361.26,72970.0,-3.84,-5.37,-1.08,-45604.0,-24.31,188349.0,0.0,-0.05,-0.06,0.0,-0.02,-0.01,2015-06-30,-20.7,67.8,-219.39,2058003,221177.0,75296.0,-32.68
MWET4,WETZEL S.A.,0.83,,,2255.0,0.39,46268.0,99084.0,0.47,-1.29,-19555.0,-10.52,-8.69,-16866.0,-9.08,-57804.0,-3.74,-4.33,11.01,-23.2,802621.17,72291.0,-3.7,-4.29,-1.25,-47755.0,-25.86,185847.0,0.0,-0.04,-0.05,0.0,-0.02,-0.01,2015-03-31,-21.37,82.62,-89.09,2058003,224933.0,74546.0,-28.09
MWET4,WETZEL S.A.,0.87,,,3084.0,0.5,44170.0,91333.0,0.48,-1.5,-16991.0,-8.68,-7.51,-6429.0,-3.29,-50372.0,-4.32,-11.41,12.85,-20.01,1029001.5,72343.0,-4.26,-11.25,-1.44,-41190.0,-21.11,195651.0,0.0,-0.06,-0.16,0.01,-0.02,-0.02,2014-12-31,-18.26,81.77,-51.04,2058003,226169.0,75427.0,-24.48
MWET4,WETZEL S.A.,1.01,,,2957.0,0.79,55110.0,88281.0,0.62,-3.84,7444.0,3.35,3.38,15196.0,6.84,-19564.0,9.92,4.86,21.53,-0.58,1625822.37,72191.0,9.7,4.75,-3.69,-1187.0,-0.78,222111.0,0.01,0.22,0.11,0.01,-1.37,-0.08,2014-09-30,-0.79,6.07,9.34,2058003,220427.0,75148.0,-9.51
MWET4,WETZEL S.A.,0.99,,,2560.0,1.18,51054.0,76810.0,0.66,-5.16,6192.0,2.89,2.85,11213.0,5.23,-15114.0,12.57,6.94,22.28,-0.03,2428443.54,75412.0,12.18,6.73,-4.99,-52.0,-0.07,214504.0,0.01,0.39,0.22,0.01,-46.7,-0.16,2014-06-30,-0.07,0.34,6.78,2058003,217314.0,77972.0,-7.34
MWET4,WETZEL S.A.,1.03,,,3717.0,1.51,54861.0,79293.0,0.69,-7.91,9534.0,4.21,4.33,11984.0,5.3,-10076.0,8.29,6.6,22.7,1.01,3107584.53,75962.0,7.97,6.34,-7.54,2078.0,0.78,226315.0,0.01,0.33,0.26,0.01,1.5,-0.31,2014-03-31,0.8,-20.62,9.55,2058003,220186.0,79679.0,-4.9
MWET4,WETZEL S.A.,1.07,,,3059.0,1.71,51886.0,72165.0,0.72,-8.28,13630.0,5.97,6.41,23209.0,10.16,-9192.0,5.62,3.3,23.91,2.5,3519185.13,73037.0,5.36,3.15,-7.95,5137.0,2.07,228440.0,0.02,0.26,0.15,0.02,0.69,-0.38,2013-12-31,2.23,-55.89,14.09,2058003,212616.0,76096.0,-4.47
MWET4,WETZEL S.A.,0.93,,,5976.0,1.38,60463.0,73911.0,0.82,-7.39,-5940.0,-2.97,-2.78,1167.0,0.58,-10141.0,-12.08,61.51,17.74,-5.16,2840044.14,68940.0,-11.61,59.07,-6.8,-10619.0,-5.51,199861.0,0.01,-0.48,2.43,0.01,-0.27,-0.28,2013-09-30,-5.15,104.71,-6.67,2058003,213906.0,74916.0,-4.93
MWET4,WETZEL S.A.,0.96,,,4881.0,0.95,59403.0,73326.0,0.81,-6.39,-3583.0,-1.75,-1.69,1079.0,0.53,-12013.0,-20.6,68.41,18.06,-3.65,1955102.85,71861.0,-20.06,66.6,-5.98,-7520.0,-3.96,204203.0,0.01,-0.55,1.81,0.01,-0.26,-0.16,2013-06-30,-3.8,62.6,-3.95,2058003,212539.0,76742.0,-5.84
MWET4,WETZEL S.A.,0.96,,,3256.0,0.94,53896.0,64553.0,0.83,-6.03,-621.0,-0.31,-0.3,1667.0,0.84,-12181.0,-116.18,43.28,19.02,-2.8,1934522.82,70216.0,-113.07,42.12,-5.76,-5769.0,-3.07,197807.0,0.01,-3.12,1.16,0.01,-0.34,-0.16,2013-03-31,-2.95,47.36,-0.71,2058003,206306.0,73472.0,-5.92
MWET4,WETZEL S.A.,0.96,,,1402.0,0.94,46702.0,56011.0,0.83,-5.03,-10103.0,-5.3,-5.07,-723.0,-0.38,-14353.0,-7.2,-100.61,15.82,-7.25,1934522.82,70806.0,-7.01,-97.93,-4.93,-14919.0,-8.07,190591.0,0.01,-0.19,-2.68,0.01,-0.13,-0.13,2012-12-31,-7.71,103.94,-11.81,2058003,199446.0,72208.0,-6.97
MWET4,WETZEL S.A.,1.13,,,9021.0,1.17,54605.0,57490.0,0.95,-4.61,391.0,0.18,0.21,7439.0,3.47,-16089.0,172.91,9.09,20.0,-2.84,2407863.51,65199.0,166.75,8.76,-4.05,-5849.0,-2.84,214467.0,0.01,6.16,0.32,0.01,-0.41,-0.15,2012-09-30,-3.22,36.35,0.53,2058003,189672.0,74220.0,-7.82
MWET4,WETZEL S.A.,1.18,,,5100.0,1.14,52240.0,60329.0,0.87,-5.04,1156.0,0.52,0.62,5853.0,2.64,-13659.0,57.12,11.28,19.99,-3.26,2346123.42,63683.0,55.09,10.88,-4.66,-6712.0,-3.21,221819.0,0.01,2.03,0.4,0.01,-0.35,-0.17,2012-06-30,-3.8,49.14,1.53,2058003,187700.0,68783.0,-6.64
MWET4,WETZEL S.A.,1.19,,,4563.0,1.5,56126.0,55446.0,1.01,-10.4,-1299.0,-0.57,-0.68,1050.0,0.46,-6452.0,-50.54,62.53,19.0,-4.19,3087004.5,62566.0,-48.16,59.59,-9.7,-8614.0,-3.94,229596.0,0.02,-2.38,2.94,0.01,-0.36,-0.48,2012-03-31,-4.71,133.51,-1.53,2058003,192236.0,67129.0,-3.14
MWET4,WETZEL S.A.,1.19,,,8355.0,1.87,60338.0,54226.0,1.11,111.91,5048.0,2.16,2.56,13867.0,5.93,535.0,10.97,3.99,21.1,-0.45,3848465.61,51517.0,10.21,3.72,96.29,-927.0,-0.55,234030.0,0.02,0.76,0.28,0.02,-4.15,7.19,2011-12-31,-0.66,-173.27,6.4,2058003,196884.0,59872.0,0.26
MWET4,WETZEL S.A.,1.43,,,9185.0,2.3,64884.0,63804.0,1.02,19.46,22924.0,7.77,11.14,29425.0,9.98,3238.0,2.56,1.99,24.82,0.85,4733406.9,53840.0,2.35,1.83,16.63,1759.0,0.5,294854.0,0.02,0.21,0.16,0.02,2.69,1.46,2011-09-30,0.72,54.32,26.51,2058003,205718.0,63025.0,1.57
MWET4,WETZEL S.A.,1.4,,,7816.0,2.77,63971.0,62953.0,1.02,87.45,19190.0,6.73,9.4,23398.0,8.2,732.0,3.23,2.65,24.46,-1.07,5700668.31,56198.0,2.93,2.4,76.77,-2194.0,-0.82,285347.0,0.03,0.3,0.24,0.02,-2.6,7.79,2011-06-30,-1.15,-299.73,22.25,2058003,204163.0,64014.0,0.36
